time ;cntrlvar 110;tempf 555500000;httemp 555000101;httemp 555002501;httemp 555005001;httemp 555000108;httemp 555002508;httemp 555005008;httemp 555002501;httemp 555002502;httemp 555002503;httemp 555002504;httemp 555002505;httemp 555002506;httemp 555002507;httemp 555002508;httemp 555002509;httemp 555002510;cntrlvar 120;htmode 555000101;htmode 555002501;htmode 555005001;htchfr 555000101;htchfr 555002501;htchfr 555005001
7.500798e+01;6.636681e+01;6.002697e+02;6.956915e+02;2.602686e+03;6.103229e+02;5.686144e+02;9.969539e+02;6.004385e+02;2.602686e+03;2.577743e+03;2.501639e+03;2.372191e+03;2.185336e+03;1.942729e+03;1.653826e+03;9.969539e+02;9.807249e+02;9.653698e+02;7.741410e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396219e+00;1.234567e+01
7.551236e+01;6.636655e+01;6.002695e+02;6.955492e+02;2.602690e+03;6.100868e+02;5.686115e+02;9.969548e+02;6.004344e+02;2.602690e+03;2.577747e+03;2.501643e+03;2.372194e+03;2.185338e+03;1.942730e+03;1.653826e+03;9.969548e+02;9.807258e+02;9.653706e+02;7.741410e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396207e+00;1.234567e+01
7.600921e+01;6.636629e+01;6.002694e+02;6.954128e+02;2.602694e+03;6.098597e+02;5.686086e+02;9.969556e+02;6.004305e+02;2.602694e+03;2.577751e+03;2.501647e+03;2.372197e+03;2.185340e+03;1.942732e+03;1.653827e+03;9.969556e+02;9.807266e+02;9.653713e+02;7.741408e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396196e+00;1.234567e+01
7.650606e+01;6.636602e+01;6.002693e+02;6.952800e+02;2.602697e+03;6.096379e+02;5.686059e+02;9.969564e+02;6.004266e+02;2.602697e+03;2.577754e+03;2.501650e+03;2.372199e+03;2.185342e+03;1.942733e+03;1.653827e+03;9.969564e+02;9.807273e+02;9.653721e+02;7.741408e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396185e+00;1.234567e+01
7.701044e+01;6.636576e+01;6.002692e+02;6.951487e+02;2.602701e+03;6.094180e+02;5.686032e+02;9.969572e+02;6.004228e+02;2.602701e+03;2.577758e+03;2.501653e+03;2.372202e+03;2.185344e+03;1.942734e+03;1.653827e+03;9.969572e+02;9.807280e+02;9.653727e+02;7.741407e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396175e+00;1.234567e+01
7.750729e+01;6.636550e+01;6.002691e+02;6.950229e+02;2.602704e+03;6.092065e+02;5.686006e+02;9.969578e+02;6.004191e+02;2.602704e+03;2.577761e+03;2.501656e+03;2.372204e+03;2.185346e+03;1.942735e+03;1.653828e+03;9.969578e+02;9.807286e+02;9.653734e+02;7.741407e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396167e+00;1.234567e+01
7.801166e+01;6.636524e+01;6.002690e+02;6.948985e+02;2.602707e+03;6.089968e+02;5.685981e+02;9.969584e+02;6.004155e+02;2.602707e+03;2.577764e+03;2.501658e+03;2.372207e+03;2.185347e+03;1.942736e+03;1.653828e+03;9.969584e+02;9.807292e+02;9.653739e+02;7.741405e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396158e+00;1.234567e+01
7.850851e+01;6.636498e+01;6.002689e+02;6.947793e+02;2.602710e+03;6.087950e+02;5.685956e+02;9.969589e+02;6.004119e+02;2.602710e+03;2.577766e+03;2.501661e+03;2.372208e+03;2.185349e+03;1.942737e+03;1.653828e+03;9.969589e+02;9.807297e+02;9.653744e+02;7.741405e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396151e+00;1.234567e+01
7.900536e+01;6.636473e+01;6.002687e+02;6.946632e+02;2.602712e+03;6.085979e+02;5.685933e+02;9.969595e+02;6.004085e+02;2.602712e+03;2.577769e+03;2.501663e+03;2.372210e+03;2.185350e+03;1.942738e+03;1.653828e+03;9.969595e+02;9.807302e+02;9.653749e+02;7.741404e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396143e+00;1.234567e+01
7.950974e+01;6.636447e+01;6.002686e+02;6.945485e+02;2.602715e+03;6.084025e+02;5.685909e+02;9.969599e+02;6.004051e+02;2.602715e+03;2.577771e+03;2.501665e+03;2.372212e+03;2.185352e+03;1.942739e+03;1.653829e+03;9.969599e+02;9.807307e+02;9.653753e+02;7.741403e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396136e+00;1.234567e+01
8.000658e+01;6.636423e+01;6.002685e+02;6.944385e+02;2.602717e+03;6.082146e+02;5.685886e+02;9.969603e+02;6.004018e+02;2.602717e+03;2.577773e+03;2.501667e+03;2.372214e+03;2.185353e+03;1.942739e+03;1.653829e+03;9.969603e+02;9.807311e+02;9.653757e+02;7.741402e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396131e+00;1.234567e+01
8.051096e+01;6.636398e+01;6.002684e+02;6.943297e+02;2.602719e+03;6.080283e+02;5.685864e+02;9.969608e+02;6.003986e+02;2.602719e+03;2.577775e+03;2.501669e+03;2.372215e+03;2.185354e+03;1.942740e+03;1.653829e+03;9.969608e+02;9.807314e+02;9.653760e+02;7.741402e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396124e+00;1.234567e+01
8.100780e+01;6.636373e+01;6.002682e+02;6.942255e+02;2.602721e+03;6.078489e+02;5.685843e+02;9.969611e+02;6.003954e+02;2.602721e+03;2.577777e+03;2.501671e+03;2.372217e+03;2.185355e+03;1.942740e+03;1.653829e+03;9.969611e+02;9.807318e+02;9.653763e+02;7.741401e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396119e+00;1.234567e+01
8.151218e+01;6.636349e+01;6.002682e+02;6.941225e+02;2.602723e+03;6.076712e+02;5.685822e+02;9.969614e+02;6.003923e+02;2.602723e+03;2.577779e+03;2.501672e+03;2.372218e+03;2.185356e+03;1.942741e+03;1.653829e+03;9.969614e+02;9.807321e+02;9.653766e+02;7.741400e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396114e+00;1.234567e+01
8.200903e+01;6.636325e+01;6.002681e+02;6.940237e+02;2.602724e+03;6.075002e+02;5.685801e+02;9.969617e+02;6.003893e+02;2.602724e+03;2.577781e+03;2.501674e+03;2.372219e+03;2.185357e+03;1.942742e+03;1.653830e+03;9.969617e+02;9.807324e+02;9.653769e+02;7.741399e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396110e+00;1.234567e+01
8.250588e+01;6.636301e+01;6.002679e+02;6.939276e+02;2.602726e+03;6.073332e+02;5.685782e+02;9.969620e+02;6.003865e+02;2.602726e+03;2.577782e+03;2.501675e+03;2.372220e+03;2.185358e+03;1.942742e+03;1.653830e+03;9.969620e+02;9.807327e+02;9.653771e+02;7.741398e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396106e+00;1.234567e+01
8.301026e+01;6.636278e+01;6.002678e+02;6.938325e+02;2.602727e+03;6.071676e+02;5.685762e+02;9.969622e+02;6.003835e+02;2.602727e+03;2.577783e+03;2.501677e+03;2.372221e+03;2.185358e+03;1.942742e+03;1.653830e+03;9.969622e+02;9.807328e+02;9.653774e+02;7.741398e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396102e+00;1.234567e+01
8.350711e+01;6.636255e+01;6.002678e+02;6.937414e+02;2.602729e+03;6.070083e+02;5.685743e+02;9.969625e+02;6.003808e+02;2.602729e+03;2.577785e+03;2.501677e+03;2.372222e+03;2.185359e+03;1.942743e+03;1.653830e+03;9.969625e+02;9.807331e+02;9.653776e+02;7.741397e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396098e+00;1.234567e+01
8.401148e+01;6.636232e+01;6.002676e+02;6.936513e+02;2.602730e+03;6.068503e+02;5.685725e+02;9.969626e+02;6.003780e+02;2.602730e+03;2.577786e+03;2.501679e+03;2.372223e+03;2.185360e+03;1.942743e+03;1.653830e+03;9.969626e+02;9.807333e+02;9.653777e+02;7.741396e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396095e+00;1.234567e+01
8.450833e+01;6.636210e+01;6.002675e+02;6.935649e+02;2.602731e+03;6.066984e+02;5.685707e+02;9.969628e+02;6.003754e+02;2.602731e+03;2.577787e+03;2.501680e+03;2.372224e+03;2.185361e+03;1.942744e+03;1.653830e+03;9.969628e+02;9.807334e+02;9.653779e+02;7.741395e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396092e+00;1.234567e+01
8.500518e+01;6.636188e+01;6.002675e+02;6.934808e+02;2.602732e+03;6.065499e+02;5.685690e+02;9.969630e+02;6.003727e+02;2.602732e+03;2.577788e+03;2.501681e+03;2.372225e+03;2.185361e+03;1.942744e+03;1.653830e+03;9.969630e+02;9.807336e+02;9.653780e+02;7.741395e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396089e+00;1.234567e+01
8.550956e+01;6.636166e+01;6.002673e+02;6.933978e+02;2.602733e+03;6.064028e+02;5.685673e+02;9.969631e+02;6.003702e+02;2.602733e+03;2.577789e+03;2.501682e+03;2.372226e+03;2.185362e+03;1.942744e+03;1.653830e+03;9.969631e+02;9.807337e+02;9.653781e+02;7.741394e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396087e+00;1.234567e+01
8.600641e+01;6.636145e+01;6.002672e+02;6.933181e+02;2.602734e+03;6.062612e+02;5.685657e+02;9.969633e+02;6.003677e+02;2.602734e+03;2.577790e+03;2.501682e+03;2.372226e+03;2.185362e+03;1.942745e+03;1.653830e+03;9.969633e+02;9.807338e+02;9.653782e+02;7.741393e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396084e+00;1.234567e+01
8.651079e+01;6.636124e+01;6.002672e+02;6.932393e+02;2.602735e+03;6.061207e+02;5.685641e+02;9.969633e+02;6.003652e+02;2.602735e+03;2.577791e+03;2.501683e+03;2.372227e+03;2.185363e+03;1.942745e+03;1.653830e+03;9.969633e+02;9.807339e+02;9.653784e+02;7.741392e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396082e+00;1.234567e+01
8.700764e+01;6.636104e+01;6.002670e+02;6.931638e+02;2.602736e+03;6.059857e+02;5.685626e+02;9.969634e+02;6.003629e+02;2.602736e+03;2.577792e+03;2.501684e+03;2.372228e+03;2.185363e+03;1.942745e+03;1.653830e+03;9.969634e+02;9.807340e+02;9.653784e+02;7.741392e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396080e+00;1.234567e+01
8.751201e+01;6.636083e+01;6.002670e+02;6.930892e+02;2.602736e+03;6.058517e+02;5.685610e+02;9.969635e+02;6.003605e+02;2.602736e+03;2.577792e+03;2.501685e+03;2.372228e+03;2.185363e+03;1.942745e+03;1.653830e+03;9.969635e+02;9.807341e+02;9.653785e+02;7.741391e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396078e+00;1.234567e+01
8.800886e+01;6.636063e+01;6.002668e+02;6.930176e+02;2.602737e+03;6.057229e+02;5.685596e+02;9.969636e+02;6.003583e+02;2.602737e+03;2.577793e+03;2.501685e+03;2.372229e+03;2.185364e+03;1.942745e+03;1.653830e+03;9.969636e+02;9.807341e+02;9.653785e+02;7.741390e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396077e+00;1.234567e+01
8.850571e+01;6.636044e+01;6.002668e+02;6.929479e+02;2.602738e+03;6.055970e+02;5.685581e+02;9.969636e+02;6.003561e+02;2.602738e+03;2.577793e+03;2.501686e+03;2.372229e+03;2.185364e+03;1.942745e+03;1.653830e+03;9.969636e+02;9.807342e+02;9.653786e+02;7.741389e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396075e+00;1.234567e+01
8.901009e+01;6.636024e+01;6.002667e+02;6.928791e+02;2.602738e+03;6.054722e+02;5.685567e+02;9.969637e+02;6.003539e+02;2.602738e+03;2.577794e+03;2.501686e+03;2.372229e+03;2.185364e+03;1.942746e+03;1.653831e+03;9.969637e+02;9.807343e+02;9.653786e+02;7.741389e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396074e+00;1.234567e+01
8.950694e+01;6.636006e+01;6.002666e+02;6.928130e+02;2.602739e+03;6.053522e+02;5.685554e+02;9.969637e+02;6.003518e+02;2.602739e+03;2.577795e+03;2.501687e+03;2.372230e+03;2.185365e+03;1.942746e+03;1.653831e+03;9.969637e+02;9.807343e+02;9.653787e+02;7.741388e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396072e+00;1.234567e+01
9.001131e+01;6.635988e+01;6.002665e+02;6.927478e+02;2.602740e+03;6.052331e+02;5.685540e+02;9.969637e+02;6.003497e+02;2.602740e+03;2.577795e+03;2.501687e+03;2.372230e+03;2.185365e+03;1.942746e+03;1.653831e+03;9.969637e+02;9.807343e+02;9.653787e+02;7.741387e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396071e+00;1.234567e+01
9.050816e+01;6.635970e+01;6.002664e+02;6.926852e+02;2.602740e+03;6.051185e+02;5.685527e+02;9.969638e+02;6.003477e+02;2.602740e+03;2.577796e+03;2.501688e+03;2.372230e+03;2.185365e+03;1.942746e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653787e+02;7.741387e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396070e+00;1.234567e+01
9.101254e+01;6.635952e+01;6.002664e+02;6.926234e+02;2.602740e+03;6.050050e+02;5.685515e+02;9.969638e+02;6.003458e+02;2.602740e+03;2.577796e+03;2.501688e+03;2.372231e+03;2.185365e+03;1.942746e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653787e+02;7.741386e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396070e+00;1.234567e+01
9.150939e+01;6.635934e+01;6.002663e+02;6.925641e+02;2.602741e+03;6.048957e+02;5.685503e+02;9.969638e+02;6.003438e+02;2.602741e+03;2.577796e+03;2.501688e+03;2.372231e+03;2.185365e+03;1.942746e+03;1.653831e+03;9.969638e+02;9.807344e+02;9.653787e+02;7.741386e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396069e+00;1.234567e+01
9.200624e+01;6.635918e+01;6.002662e+02;6.925063e+02;2.602741e+03;6.047889e+02;5.685491e+02;9.969638e+02;6.003420e+02;2.602741e+03;2.577797e+03;2.501688e+03;2.372231e+03;2.185366e+03;1.942746e+03;1.653831e+03;9.969638e+02;9.807344e+02;9.653787e+02;7.741385e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396068e+00;1.234567e+01
9.251061e+01;6.635901e+01;6.002661e+02;6.924492e+02;2.602741e+03;6.046831e+02;5.685479e+02;9.969639e+02;6.003401e+02;2.602741e+03;2.577797e+03;2.501689e+03;2.372231e+03;2.185366e+03;1.942746e+03;1.653831e+03;9.969639e+02;9.807344e+02;9.653787e+02;7.741385e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396067e+00;1.234567e+01
9.300746e+01;6.635885e+01;6.002661e+02;6.923945e+02;2.602742e+03;6.045813e+02;5.685468e+02;9.969638e+02;6.003383e+02;2.602742e+03;2.577797e+03;2.501689e+03;2.372232e+03;2.185366e+03;1.942746e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653787e+02;7.741384e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396067e+00;1.234567e+01
9.351184e+01;6.635869e+01;6.002660e+02;6.923405e+02;2.602742e+03;6.044803e+02;5.685457e+02;9.969638e+02;6.003365e+02;2.602742e+03;2.577798e+03;2.501689e+03;2.372232e+03;2.185366e+03;1.942747e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653787e+02;7.741383e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396066e+00;1.234567e+01
9.400869e+01;6.635853e+01;6.002659e+02;6.922886e+02;2.602742e+03;6.043832e+02;5.685446e+02;9.969638e+02;6.003348e+02;2.602742e+03;2.577798e+03;2.501690e+03;2.372232e+03;2.185366e+03;1.942747e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653787e+02;7.741383e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396066e+00;1.234567e+01
9.450554e+01;6.635838e+01;6.002658e+02;6.922380e+02;2.602742e+03;6.042883e+02;5.685436e+02;9.969638e+02;6.003332e+02;2.602742e+03;2.577798e+03;2.501690e+03;2.372232e+03;2.185366e+03;1.942747e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653786e+02;7.741382e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396065e+00;1.234567e+01
9.500992e+01;6.635822e+01;6.002657e+02;6.921882e+02;2.602743e+03;6.041942e+02;5.685426e+02;9.969638e+02;6.003315e+02;2.602743e+03;2.577798e+03;2.501690e+03;2.372232e+03;2.185366e+03;1.942747e+03;1.653831e+03;9.969638e+02;9.807343e+02;9.653786e+02;7.741382e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396065e+00;1.234567e+01
9.550677e+01;6.635808e+01;6.002657e+02;6.921403e+02;2.602743e+03;6.041036e+02;5.685416e+02;9.969637e+02;6.003300e+02;2.602743e+03;2.577799e+03;2.501690e+03;2.372233e+03;2.185366e+03;1.942747e+03;1.653830e+03;9.969637e+02;9.807343e+02;9.653786e+02;7.741381e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396064e+00;1.234567e+01
9.601115e+01;6.635793e+01;6.002656e+02;6.920930e+02;2.602743e+03;6.040139e+02;5.685406e+02;9.969637e+02;6.003284e+02;2.602743e+03;2.577799e+03;2.501690e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969637e+02;9.807343e+02;9.653785e+02;7.741380e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396064e+00;1.234567e+01
9.650800e+01;6.635780e+01;6.002656e+02;6.920476e+02;2.602743e+03;6.039275e+02;5.685397e+02;9.969637e+02;6.003269e+02;2.602743e+03;2.577799e+03;2.501690e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969637e+02;9.807342e+02;9.653785e+02;7.741380e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396064e+00;1.234567e+01
9.701237e+01;6.635766e+01;6.002655e+02;6.920028e+02;2.602743e+03;6.038418e+02;5.685388e+02;9.969637e+02;6.003254e+02;2.602743e+03;2.577799e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969637e+02;9.807342e+02;9.653785e+02;7.741380e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396064e+00;1.234567e+01
9.750922e+01;6.635752e+01;6.002654e+02;6.919598e+02;2.602744e+03;6.037594e+02;5.685379e+02;9.969636e+02;6.003240e+02;2.602744e+03;2.577799e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969636e+02;9.807341e+02;9.653785e+02;7.741379e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
9.800607e+01;6.635739e+01;6.002654e+02;6.919179e+02;2.602744e+03;6.036789e+02;5.685370e+02;9.969636e+02;6.003225e+02;2.602744e+03;2.577799e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969636e+02;9.807341e+02;9.653784e+02;7.741379e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
9.851044e+01;6.635726e+01;6.002653e+02;6.918765e+02;2.602744e+03;6.035991e+02;5.685362e+02;9.969636e+02;6.003212e+02;2.602744e+03;2.577799e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969636e+02;9.807341e+02;9.653784e+02;7.741378e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
9.900729e+01;6.635713e+01;6.002653e+02;6.918369e+02;2.602744e+03;6.035223e+02;5.685354e+02;9.969636e+02;6.003198e+02;2.602744e+03;2.577800e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969636e+02;9.807340e+02;9.653784e+02;7.741377e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
9.951167e+01;6.635701e+01;6.002652e+02;6.917977e+02;2.602744e+03;6.034461e+02;5.685346e+02;9.969635e+02;6.003185e+02;2.602744e+03;2.577800e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969635e+02;9.807340e+02;9.653783e+02;7.741377e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
1.000010e+02;6.635690e+01;6.002651e+02;6.917606e+02;2.602744e+03;6.033739e+02;5.685339e+02;9.969635e+02;6.003172e+02;2.602744e+03;2.577800e+03;2.501691e+03;2.372233e+03;2.185367e+03;1.942747e+03;1.653830e+03;9.969635e+02;9.807339e+02;9.653782e+02;7.741377e-01;2.000000e+00;7.000000e+00;2.000000e+00;1.234567e+01;4.396063e+00;1.234567e+01
